kepid	koi_period	koi_time0bk	koi_duration	koi_depth	koi_ror	koi_prad	koi_quarters	koi_disposition
3240158	7.426081230	139.9003900	3.63790	4.4330e+02	0.019228	2.47	11111111111111111000000000000000	CONFIRMED
3240158	15.986893200	137.5964000	4.15800	1.7850e+02	0.012587	1.62	11111111111111111000000000000000	CONFIRMED
3218908	18.925372460	149.4955800	3.98350	6.4090e+02	0.026104	13.92	11111111111111111000000000000000	CONFIRMED
10350571	31.592580900	142.9649000	13.56600	1.4510e+02	0.010989	1.78	11111101110111011000000000000000	CONFIRMED
3749365	1.973760850	178.6894194	1.82542	3.0222e+04	0.159864	8.78	01111111111111111000000000000000	CONFIRMED
3632418	2.785821236	260.8373100	3.55990	6.8900e+01	0.008919	1.69	11111111111111111000000000000000	CONFIRMED
5809890	1.269091415	133.3436820	1.46470	3.4090e+02	0.016909	1.41	11111111111111111000000000000000	CONFIRMED
5809890	2.853133997	133.7967800	1.46500	2.7710e+02	0.016317	1.36	11111111111111111000000000000000	CONFIRMED
6131236	6.796853530	138.1132400	3.17020	3.9310e+02	0.019000	2.01	11111111111111111000000000000000	CONFIRMED
3218908	1.475323222	131.8327200	2.31550	1.5490e+02	0.011027	5.88	11111111111111111000000000000000	CONFIRMED
3218908	4.152461180	134.5799100	2.57550	2.2340e+02	0.014280	7.62	11111111111111111000000000000000	CONFIRMED
2837111	8.734885200	135.0818000	4.49000	2.7070e+02	0.015161	1.59	11111111111111111000000000000000	CONFIRMED
5956342	17.029027860	143.3339500	4.64500	5.6890e+02	0.021839	2.54	11111111111111111000000000000000	CONFIRMED
5956342	6.846192360	132.1726500	3.52900	2.4680e+02	0.014341	1.67	11111111111111111000000000000000	CONFIRMED
5956342	67.832163800	125.8810000	7.35800	5.0780e+02	0.020550	2.39	11111111111111111000000000000000	CONFIRMED
5956342	43.131214700	166.2610500	3.19800	4.4780e+02	0.020505	2.39	11111111111111111000000000000000	CONFIRMED
5956656	1.224866441	133.2082400	1.70860	1.9600e+02	0.012766	1.54	11111111111111111000000000000000	CONFIRMED
3109930	37.810264900	158.3579900	8.73300	5.7030e+02	0.021892	2.33	11111111111111111000000000000000	CONFIRMED
2854914	25.934064060	149.7627300	4.61420	4.1450e+02	0.018556	2.48	11111111111111111000000000000000	CONFIRMED
2854914	83.446348500	158.6806100	6.53600	5.0300e+02	0.020442	2.73	11111111111111111000000000000000	CONFIRMED
3116412	12.992048530	136.3201600	6.01750	2.7060e+02	0.014939	2.03	11111111111111111000000000000000	CONFIRMED
8394721	52.090816270	158.7446650	8.63880	2.8941e+03	0.049363	7.14	11111111111111111000000000000000	CONFIRMED
1161345	4.287466680	262.0624500	1.56930	7.9010e+02	0.025717	2.29	11111111111111111000000000000000	CONFIRMED
2854698	8.187394430	260.8693100	3.04720	5.1760e+02	0.020743	1.92	11111111111111111000000000000000	CONFIRMED
2854698	76.049816300	161.7144500	7.15800	4.4590e+02	0.018858	1.75	11111111111111111000000000000000	CONFIRMED
8559644	3.341799486	141.3547200	2.92540	1.7820e+02	0.012380	1.67	11111111111111111000000000000000	CONFIRMED
2849805	3.749105745	135.1083700	1.98260	1.8260e+02	0.015686	1.68	11111111111111111000000000000000	CONFIRMED
3114811	11.089566020	141.7614200	6.28770	1.4810e+02	0.011202	3.51	11111111111111111000000000000000	CONFIRMED
3554031	8.707983090	363.0563800	2.49040	1.4196e+03	0.033251	2.01	00011011101110111000000000000000	CONFIRMED
3554031	4.176342760	352.9967400	2.33500	5.3150e+02	0.020401	1.23	00011011101110111000000000000000	CONFIRMED
8394721	27.402298590	133.6284000	6.84910	7.4750e+02	0.025079	3.63	11111111111111111000000000000000	CONFIRMED
7295235	3.179267286	261.8416070	1.02460	2.0090e+02	0.012917	1.21	11111111111111111000000000000000	CONFIRMED
2302548	10.381224470	268.0242100	2.71500	8.0150e+02	0.025572	2.18	11111111111111111000000000000000	CONFIRMED
2302548	24.570902300	135.8720900	3.58700	7.6420e+02	0.033128	2.82	11111111111111111000000000000000	CONFIRMED
9818381	3.024092505	132.4168573	2.80210	7.7650e+03	0.081878	12.14	11111111111111111000000000000000	CONFIRMED
6060203	1.022678654	133.4542200	1.37120	1.2920e+02	0.010229	1.14	11111111111111111000000000000000	CONFIRMED
5880320	12.109687090	140.2125800	6.34610	2.8470e+02	0.018700	2.98	11111111111111111000000000000000	CONFIRMED
5880320	4.757961030	137.6963600	4.66000	1.2450e+02	0.010702	1.70	11111111111111111000000000000000	CONFIRMED
5880320	20.497275500	147.4389400	8.53600	2.4290e+02	0.018577	2.96	11111111111111111000000000000000	CONFIRMED
3859079	53.529270200	147.8646400	5.66800	1.0861e+03	0.029542	2.28	11111011101110111000000000000000	CONFIRMED
4061149	2.757584622	133.0501700	0.92670	5.6310e+02	0.021901	1.01	11111111111111111000000000000000	CONFIRMED
3444588	0.928310036	133.8035800	1.18990	3.7620e+02	0.017601	1.16	11111111111111111000000000000000	CONFIRMED
8394721	13.484576680	136.6180800	5.01970	6.5350e+02	0.023452	3.39	11111111111111111000000000000000	CONFIRMED
3962243	31.884147300	160.2069600	6.12200	9.1000e+02	0.034770	3.70	11111011101110111000000000000000	CONFIRMED
10154388	12.062229620	138.2222900	2.05840	3.0020e+02	0.015945	1.62	11111101110111011000000000000000	CONFIRMED
1432789	9.931463070	136.4912800	5.67800	3.9860e+02	0.018094	2.41	11111111111111111000000000000000	CONFIRMED
1718189	21.853629050	144.3203100	3.43900	3.5560e+02	0.018296	1.75	11111111111111111000000000000000	CONFIRMED
5880320	8.193450650	138.9961700	5.23400	1.1540e+02	0.010952	1.74	11111111111111111000000000000000	CONFIRMED
6037187	41.805954400	142.8191900	6.05700	4.3440e+02	0.019015	2.02	11111111111111111000000000000000	CONFIRMED
5735762	4.778003060	124.0614650	2.73610	4.7300e+02	0.019376	1.85	11111111111111111000000000000000	CONFIRMED
6359320	5.326672990	357.1261700	3.40450	6.1140e+02	0.022482	2.26	00011111111111111000000000000000	CONFIRMED
3859628	8.172426440	361.2015700	3.90200	8.6430e+02	0.033266	3.29	00011011101110111000000000000000	CONFIRMED
1718189	13.060793600	137.6314800	3.21500	2.3660e+02	0.015111	1.45	11111111111111111000000000000000	CONFIRMED
8222813	8.704205250	357.5594100	2.93850	1.0749e+03	0.030316	2.86	00011111111111111000000000000000	CONFIRMED
6359320	8.128093300	358.6836700	3.72700	2.2410e+02	0.013795	1.39	00011111111111111000000000000000	CONFIRMED
6362874	0.974868896	133.0762650	1.61910	1.9760e+02	0.012716	1.16	11111111111111111000000000000000	CONFIRMED
6272413	4.897210060	133.3985200	1.81200	2.7440e+02	0.015988	1.48	11111111111111111000000000000000	CONFIRMED
3447722	16.088323180	139.4918400	5.73100	5.9780e+02	0.023572	3.42	11111111111111111000000000000000	CONFIRMED
3447722	10.300679190	142.7425100	4.88500	2.7180e+02	0.015115	2.20	11111111111111111000000000000000	CONFIRMED
3447722	35.675745300	145.0071700	7.38100	4.7120e+02	0.020763	3.02	11111111111111111000000000000000	CONFIRMED
2165002	16.568068420	146.1528500	4.26470	1.3314e+03	0.032537	2.54	11111111111111111000000000000000	CONFIRMED
2165002	47.332929900	151.4161400	2.70800	9.3150e+02	0.027927	2.18	11111111111111111000000000000000	CONFIRMED
1871056	40.806533300	155.7158600	13.13500	3.1390e+02	0.016213	3.71	11111111111111111000000000000000	CONFIRMED
8222813	2.466970390	354.9309300	1.63450	3.0870e+02	0.016558	1.56	00011111111111111000000000000000	CONFIRMED
8240904	6.618363090	360.3669400	3.68130	5.4910e+02	0.021100	2.98	00011111111111111000000000000000	CONFIRMED
8240904	107.721409200	354.1952200	8.04200	1.3962e+03	0.033622	4.75	00011111111111111000000000000000	CONFIRMED
5735762	9.673958488	125.3394180	3.26410	9.5270e+02	0.027629	2.63	11111111111111111000000000000000	CONFIRMED
3962243	14.128476770	142.8971000	3.68500	6.2870e+02	0.025658	2.73	11111011101110111000000000000000	CONFIRMED
3962243	48.647854300	172.1271000	5.46400	6.4180e+02	0.038915	4.14	11111011101110111000000000000000	CONFIRMED
3438507	8.398429770	136.3115200	6.34400	3.4010e+02	0.017550	2.00	11111111111111111000000000000000	CONFIRMED
3869014	8.638473910	139.9468400	5.45660	3.9590e+02	0.017995	5.99	11111011101110111000000000000000	CONFIRMED
1871056	140.107650000	216.2174900	18.50300	2.6680e+02	0.014948	3.42	11111111111111111000000000000000	CONFIRMED
1865042	3.481591700	132.9882800	1.80690	1.3520e+02	0.010446	1.17	11111111111111111000000000000000	CONFIRMED
5780460	35.617602330	197.0357300	8.45590	4.6349e+03	0.060738	5.17	01111111111111111000000000000000	CONFIRMED
8229696	10.128051580	139.1159000	3.51700	4.7740e+02	0.021740	1.95	11111111111111111000000000000000	CONFIRMED
10272640	3.770551475	357.1183600	3.80770	1.2440e+04	0.102677	12.05	00011111111111111000000000000000	CONFIRMED
8346392	5.728126160	135.1806600	2.02950	6.4340e+02	0.023129	1.38	11111111111111111000000000000000	CONFIRMED
8288947	3.755742670	133.4333000	2.29110	4.1740e+02	0.018377	1.58	11111111111111111000000000000000	CONFIRMED
9480189	6.581477136	174.7878140	3.08960	2.3189e+03	0.042884	4.56	11111101110111011000000000000000	CONFIRMED
11974540	24.669192732	132.8642360	7.03515	7.3823e+03	0.076351	77.76	11111111111111111000000000000000	CONFIRMED
9480189	2.382652873	170.6662600	1.88880	7.0540e+02	0.025814	2.74	11111101110111011000000000000000	CONFIRMED
9480189	24.664614160	189.0203100	2.85790	2.3988e+03	0.050261	5.34	11111101110111011000000000000000	CONFIRMED
9512687	11.515171670	174.8585500	2.00600	1.3574e+03	0.033306	2.90	11111111111111111000000000000000	CONFIRMED
8644288	7.641567589	135.4075640	3.41018	2.2697e+03	0.042627	4.91	11111111111111111000000000000000	CONFIRMED
1725016	7.407425020	355.4965200	3.67500	4.4200e+02	0.019170	2.01	00011111111111111000000000000000	CONFIRMED
5446285	10.916108342	133.0092270	3.64960	1.4790e+03	0.038633	3.93		CONFIRMED
10166274	3.353732008	134.8695970	1.45980	1.2647e+03	0.032813	1.65	11111101110111011000000000000000	CONFIRMED
10166274	6.877446033	132.0842600	1.36920	1.6323e+03	0.040795	2.05	11111101110111011000000000000000	CONFIRMED
10166274	28.464648040	158.0398600	2.66570	1.6298e+03	0.037174	1.87	11111101110111011000000000000000	CONFIRMED
5735762	42.896450240	146.0613000	5.68970	5.5530e+02	0.020970	2.00	11111111111111111000000000000000	CONFIRMED
8351704	7.097121240	136.3451400	2.10590	3.6950e+02	0.017457	0.74	11111111111111111000000000000000	CONFIRMED
9513865	3.601465336	171.9918400	2.27530	7.7770e+02	0.024764	2.31	11111111111111111000000000000000	CONFIRMED
9605514	25.847495800	188.8740000	5.98500	5.3740e+02	0.021322	2.40	11111101110111011000000000000000	CONFIRMED
9605514	40.715561000	146.3648500	6.89400	6.8090e+02	0.023993	2.70	11111101110111011000000000000000	CONFIRMED
8125580	17.317117390	142.3609400	3.15180	1.4730e+03	0.037282	2.04	11111111111111111000000000000000	CONFIRMED
8158127	9.428898840	140.1046000	4.44810	5.6540e+02	0.021623	4.39	10101010101010101000000000000000	CONFIRMED
10141900	1.196548464	132.5336300	1.25920	2.2460e+02	0.013587	1.25	11111111111111111000000000000000	CONFIRMED
8410727	11.476090150	135.3962200	5.04600	1.8230e+02	0.013423	2.07	11111111111111111000000000000000	CONFIRMED
8410727	25.263046700	134.1839700	6.22000	1.2550e+02	0.011085	1.71	11111111111111111000000000000000	CONFIRMED
8278371	0.677374687	133.9457300	1.83610	7.6700e+01	0.007964	0.90	11111111111111111000000000000000	CONFIRMED
8280511	10.435470310	134.8246200	3.41670	2.1020e+02	0.013143	1.22	11111111111111111000000000000000	CONFIRMED
8280511	7.410843140	135.7542500	3.24500	1.2410e+02	0.010073	0.94	11111111111111111000000000000000	CONFIRMED
9710326	28.599140310	189.9266700	3.65670	1.5851e+03	0.036375	1.83	11111111111111111000000000000000	CONFIRMED
9761882	24.587163550	173.7057200	3.98400	9.0750e+02	0.028979	2.37	11111111111111111000000000000000	CONFIRMED
9766437	12.532482220	170.7653500	4.01680	1.1459e+03	0.032795	3.24	11111111111111111000000000000000	CONFIRMED
9775938	13.197206940	171.5454790	3.48720	2.1414e+03	0.043296	4.18	11111111111111111000000000000000	CONFIRMED
8644288	14.858908520	128.1548690	3.52520	3.2690e+03	0.051590	5.94	11111111111111111000000000000000	CONFIRMED
8158127	4.088972990	135.7640200	3.58500	1.5790e+02	0.011602	2.36	10101010101010101000000000000000	CONFIRMED
8174625	17.444860160	141.6802000	4.44500	8.2690e+02	0.030722	3.24	11111111111111111000000000000000	CONFIRMED
10157458	7.336851010	138.5829000	3.54800	3.2580e+02	0.016434	1.52	11111101110111011000000000000000	CONFIRMED
10118816	7.717906750	139.1572500	1.84000	3.0680e+02	0.016108	0.90	11111111111111111000000000000000	CONFIRMED
10122255	27.665284700	144.8714000	6.63300	4.6920e+02	0.019867	2.21	11111111111111111000000000000000	CONFIRMED
3835670	14.557308970	145.0950120	7.76430	9.5690e+02	0.028038	4.32	11111111111111111000000000000000	CONFIRMED
9775938	33.652847400	147.8025000	3.96160	1.1408e+03	0.031582	3.05	11111111111111111000000000000000	CONFIRMED
9787239	5.901278150	171.4067400	2.19790	1.5252e+03	0.035599	1.94	11111101110111011000000000000000	CONFIRMED
9787239	8.752096910	170.6367100	2.37420	1.3676e+03	0.033700	1.83	11111101110111011000000000000000	CONFIRMED
9787239	22.780782410	155.2040800	3.30020	1.9251e+03	0.039959	2.17	11111101110111011000000000000000	CONFIRMED
9787239	2.896005211	133.6122800	1.67760	6.1410e+02	0.022623	1.23	11111101110111011000000000000000	CONFIRMED
9787239	0.742957911	133.2793600	0.66880	8.4330e+02	0.027073	1.47	11111101110111011000000000000000	CONFIRMED
2716853	18.827440230	196.1908800	4.66400	1.0062e+03	0.028791	2.70	01111111111111111000000000000000	CONFIRMED
2715135	5.747711909	133.2993900	1.89230	8.2010e+02	0.026906	1.86	11111111111111111000000000000000	CONFIRMED
8644288	3.504691252	133.5119410	1.98110	3.1510e+02	0.017643	2.03	11111111111111111000000000000000	CONFIRMED
3247268	86.678560520	175.5970130	10.12890	8.2441e+03	0.083303	9.83	11111011101110111000000000000000	CONFIRMED
3247268	12.218280970	140.3210950	2.69690	1.8434e+03	0.043209	5.10	11111011101110111000000000000000	CONFIRMED
10354039	64.617518000	166.1442500	5.79600	2.4866e+03	0.056124	5.40	11111101110111011000000000000000	CONFIRMED
10330115	13.214096070	140.5849200	3.56410	1.1548e+03	0.034865	2.77	11111111111111111000000000000000	CONFIRMED
10426656	6.057299660	135.9275600	3.74190	3.8520e+02	0.017666	1.94	11111101110111011000000000000000	CONFIRMED
9820483	3.584101048	170.4278290	2.73160	2.6081e+03	0.046303	4.66	01111111111111111000000000000000	CONFIRMED
9941662	1.763587535	120.5659254	3.16877	4.5906e+03	0.064717	21.42	11111111111111111000000000000000	CONFIRMED
7778437	5.014234733	133.1742890	4.58900	6.5360e+03	0.074468	10.63	11111111111111111000000000000000	CONFIRMED
9823457	8.115287270	174.5225700	3.21100	8.3490e+02	0.031988	3.10	11111111111111111000000000000000	CONFIRMED
9823457	36.925040900	174.2224600	4.93810	9.0200e+02	0.031099	3.01	11111111111111111000000000000000	CONFIRMED
2164169	32.312286700	133.8670000	6.56900	6.7780e+02	0.029670	4.84	11111111111111111000000000000000	CONFIRMED
2574338	9.229613840	138.4396100	2.23500	4.9210e+02	0.020371	2.79	11111111111111111000000000000000	CONFIRMED
2584163	14.559855600	135.9503800	5.62400	2.9060e+02	0.015571	1.64	11111111111111111000000000000000	CONFIRMED
4180280	4.176254191	133.0904150	3.67160	1.3601e+03	0.036246	3.07	11111011101110111000000000000000	CONFIRMED
2721030	6.100276210	135.5865600	4.74760	7.6660e+02	0.025279	2.59	11111111111111111000000000000000	CONFIRMED
7626506	8.408878137	134.0063660	3.49670	7.9890e+02	0.025693	2.28	11111111111111111000000000000000	CONFIRMED
10426656	10.937255720	136.9854900	3.08220	4.2160e+02	0.021998	2.41	11111101110111011000000000000000	CONFIRMED
10426656	2.971366580	134.3866200	2.71600	2.3330e+02	0.013899	1.52	11111101110111011000000000000000	CONFIRMED
10528068	158.685002200	173.9499300	11.53720	8.9830e+02	0.027275	3.08	11111111111111111000000000000000	CONFIRMED
10468940	2.936527336	135.7182900	1.77100	3.5230e+02	0.017550	1.92	11111111111111111000000000000000	CONFIRMED
9825625	7.039020160	175.7305900	3.86330	5.2980e+02	0.021176	2.45	11111111111111111000000000000000	CONFIRMED
9875711	8.360870704	175.6445900	2.71440	2.0397e+03	0.041502	3.67	11111111111111111000000000000000	CONFIRMED
1026957	21.761298120	166.5404380	1.24300	1.3007e+03	0.032165	2.53	11111111111111111000000000000000	CONFIRMED
2853093	161.527834700	198.0013700	3.67340	4.6536e+03	0.061844	8.19	11111111111111111000000000000000	CONFIRMED
3245969	11.391023580	137.7086400	2.30300	4.4860e+02	0.020993	1.67	11111011101110111000000000000000	CONFIRMED
3231341	12.333438530	137.5878200	6.22100	5.3640e+02	0.030411	4.12	11111111111111111000000000000000	CONFIRMED
10468940	8.015008210	134.8277000	3.01370	3.6300e+02	0.018282	2.00	11111111111111111000000000000000	CONFIRMED
10337517	7.053934488	136.3572530	1.72440	5.1150e+02	0.025075	2.36	11111111111111111000000000000000	CONFIRMED
10337517	4.292636990	134.8001800	2.70000	6.1400e+01	0.007235	0.68	11111111111111111000000000000000	CONFIRMED
10351231	7.674661400	133.2243100	1.93740	5.0300e+02	0.025638	2.80	11111101110111011000000000000000	CONFIRMED
8561063	1.213770423	170.4836450	0.55320	1.8210e+03	0.048039	0.78	11111111111111111000000000000000	CONFIRMED
8561063	0.453287416	133.8697410	0.44450	1.4615e+03	0.046729	0.76	11111111111111111000000000000000	CONFIRMED
8561063	1.865114193	133.7923440	0.42790	1.1248e+03	0.040715	0.66	11111111111111111000000000000000	CONFIRMED
7102227	36.770493500	164.2911200	4.42000	1.3466e+03	0.034299	2.83	11111111111111111000000000000000	CONFIRMED
7102227	14.589324290	141.9349800	2.41840	8.3130e+02	0.028129	2.32	11111111111111111000000000000000	CONFIRMED
6960913	59.878025800	151.1847000	4.80270	1.4191e+03	0.033448	2.19	11111111111111111000000000000000	CONFIRMED
11122894	74.927686530	124.9926600	4.74000	4.1192e+03	0.065210	6.39	11111111111111111000000000000000	CONFIRMED
11129738	2.613020421	133.1128300	1.95880	5.9970e+02	0.026520	1.50	11111110111011101000000000000000	CONFIRMED
11401182	0.927859786	133.9059780	1.42790	5.1530e+02	0.023395	1.79	11111111111111111000000000000000	CONFIRMED
11030711	205.912735000	252.7412900	9.99200	2.3788e+03	0.044194	4.68	11111111111111111000000000000000	CONFIRMED
11512246	7.106957410	138.3227100	5.14620	1.3100e+02	0.010390	1.72	11111111111111111000000000000000	CONFIRMED
6690082	2.139556300	133.6539200	2.06780	2.6610e+02	0.014957	1.76	11111111111111111000000000000000	CONFIRMED
6690082	4.807103254	134.6403710	0.93930	4.5050e+02	0.025102	2.96	11111111111111111000000000000000	CONFIRMED
6448890	21.405442200	147.0898100	11.72100	4.0930e+02	0.024433	11.64	11111111111111111000000000000000	CONFIRMED
6448890	10.500771200	135.6479000	14.52200	1.8340e+02	0.011923	5.68	11111111111111111000000000000000	CONFIRMED
10730034	2.633852528	134.5643100	2.02060	2.5980e+02	0.014432	1.38	11111111111111111000000000000000	CONFIRMED
10730034	6.186708820	136.6330800	2.90900	2.0260e+02	0.012650	1.21	11111111111111111000000000000000	CONFIRMED
10858691	1.796320953	133.3366200	1.91390	2.1090e+02	0.013229	1.20	11111111111111111000000000000000	CONFIRMED
10858691	3.468073000	136.0083100	2.36100	2.4390e+02	0.014245	1.29	11111111111111111000000000000000	CONFIRMED
10858691	5.914266800	133.4919300	2.66100	2.5320e+02	0.014481	1.31	11111111111111111000000000000000	CONFIRMED
8107380	14.006403920	142.2088500	4.69190	7.1640e+02	0.025312	3.11	11111111111111111000000000000000	CONFIRMED
6936909	3.546531809	134.9012700	2.27460	4.4270e+02	0.020220	2.18	11111111111111111000000000000000	CONFIRMED
6936909	5.700706260	132.6922900	1.64080	3.7980e+02	0.018897	2.03	11111111111111111000000000000000	CONFIRMED
6962977	20.834149700	186.0392100	4.52200	8.0310e+02	0.025636	2.26	01101111111111111000000000000000	CONFIRMED
6962977	7.055658400	181.9120500	3.04790	7.0560e+02	0.024103	2.13	01101111111111111000000000000000	CONFIRMED
